reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Belarus,Russian Federation,3940953,3977107,4879858
Belarus,Poland,139965,221296,380768
Belarus,Ukraine,407044,262702,343606
Belarus,Germany,276910,324603,403823
Belarus,Latvia,135671,110649,194573
Belarus,United States of America,108229,136455,237009
Belarus,France,63374,105278,347899
Belarus,Brazil,56683,72381,99503
Belarus,Lithuania,120854,114448,146266
Belarus,United Kingdom,32543,69423,72735
Belarus,Syrian Arab Republic,0,0,80328
Belarus,China,34505,63778,96721
Belarus,Estonia,61398,48987,110166
Belarus,Hungary,100106,93702,120880
Belarus,Kazakhstan,46348,54802,94896
Belarus,Italy,83253,98973,95949
Belarus,Belgium,19218,37606,59979
Belarus,Spain,19206,38950,48846
Belarus,Netherlands,54608,61506,82476
Belarus,Romania,29143,26194,37428
Belarus,"Moldova, Republic of",38882,40903,50631
Belarus,Czech Republic,35397,44218,53099
Belarus,Slovakia,26845,17472,23256
Belarus,Denmark,24502,32547,34031
Belarus,Türkiye,10949,20681,29474
Belarus,Serbia and Montenegro,17886,20072,
Belarus,Finland,5400,8092,12447
Belarus,Sweden,10828,6791,22219
Belarus,Croatia,16810,14421,20770
Belarus,Bulgaria,5928,7221,11873
Belarus,Austria,13706,12679,20939
Belarus,Norway,4465,2272,8309
Belarus,"Hong Kong, China",18234,50031,21545
Belarus,Portugal,6332,7472,9013
Belarus,"Taipei, Chinese",12199,12475,23427
Belarus,"Iran, Islamic Republic of",25282,9188,7522
Belarus,India,4432,6886,4820
Belarus,Senegal,0,0,1
Belarus,Viet Nam,6058,11104,6163
Belarus,Azerbaijan,4622,3169,6214
Belarus,Ireland,928,6681,2771
Belarus,Canada,3245,7102,7312
Belarus,Ecuador,0,3185,2892
Belarus,Slovenia,2324,3607,7027
Belarus,Mexico,4069,3337,2778
Belarus,Japan,13658,5351,7627
Belarus,Armenia,957,1919,4962
Belarus,Mongolia,6724,,2961
Belarus,Luxembourg,3448,4516,3600
Belarus,Kyrgyzstan,5955,5065,5889
Belarus,"Korea, Republic of",11788,16918,9994
Belarus,Lebanon,9244,8079,3677
Belarus,Greece,3462,3318,6003
Belarus,South Africa,268,597,357
Belarus,Switzerland,742777,53416,5135
Belarus,Georgia,1611,654,1945
Belarus,Thailand,3281,7186,2112
Belarus,Argentina,23,112,3873
Belarus,Singapore,2971,1689,1947
Belarus,Pakistan,,,143
Belarus,Cuba,1493,189,579
Belarus,Cyprus,10,7,42
Belarus,Bosnia and Herzegovina,,,42
Belarus,Egypt,1231,1832,7533
Belarus,Israel,237,385,942
Belarus,Uruguay,19,66,366
Belarus,Algeria,3203,89,3181
Belarus,Albania,9711,0,5980
Belarus,Iceland,239,1200,1203
Belarus,Australia,861,1166,659
Belarus,Cambodia,48,149,29
Belarus,Morocco,7773,15637,20694
Belarus,Tunisia,6,16,69
Belarus,Kuwait,404,3901,2001
Belarus,New Zealand,194,89,380
Belarus,Philippines,92,0,306
Belarus,"Macedonia, North",460,1353,629
Belarus,Nicaragua,5,51,214
Belarus,Ethiopia,555,200,782
Belarus,Malaysia,10,48,67
Belarus,Sudan (before 2012),0,0,0
Belarus,Colombia,0,0,14047
Belarus,Peru,263,266,31
Belarus,Faroe Islands,9,68,42
Belarus,Ghana,0,,0
Belarus,Malta,3,0,10
Belarus,Guatemala,0,11,0
Belarus,"Venezuela, Bolivarian Republic of",1347,0,0
Belarus,Chile,591,27,3
Belarus,Mozambique,0,0,0
Belarus,Indonesia,875,0,0
Belarus,French Polynesia,0,2,0
Belarus,"Macao, China",0,1,0
Belarus,Zimbabwe,2,0,0
Belarus,Zambia,15,34,191
Belarus,Andorra,1,20,0
Belarus,"Bolivia, Plurinational State of",0,6,9
Belarus,Paraguay,0,0,0
Belarus,Yemen,,,
Belarus,Bangladesh,6,497,0
Belarus,Guinea,3,273,
Belarus,Bahrain,18,6,1
Belarus,Botswana,0,28,0
Belarus,Belize,0,497,0
Belarus,Cameroon,12,2,0
Belarus,Cabo Verde,1,0,0
Belarus,Mayotte,4,0,0
Belarus,Costa Rica,0,0,108
Belarus,Benin,136,436,270
Belarus,Dominican Republic,0,0,2
Belarus,El Salvador,0,660,0
Belarus,Greenland,0,0,1
Belarus,Honduras,0,4,2
Belarus,Kenya,0,0,101
Belarus,Mali,0,0,1
Belarus,Mauritius,0,3,3
Belarus,New Caledonia,3,25,0
Belarus,Rwanda,71,0,0
Belarus,Saint Kitts and Nevis,22,0,0
Belarus,Saudi Arabia,202,39,4875
Belarus,Togo,0,504,0
Belarus,Trinidad and Tobago,0,14,0
Belarus,Uganda,0,0,5
Belarus,"Tanzania, United Republic of",0,4,0
Belarus,Nigeria,38,0,0
