reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Kazakhstan,Russian Federation,2778015,2403035,3280689
Kazakhstan,China,327719,600097,1571901
Kazakhstan,Germany,462421,575597,779363
Kazakhstan,France,123835,213122,309319
Kazakhstan,Ukraine,117291,199123,306780
Kazakhstan,Italy,238245,187984,231223
Kazakhstan,Türkiye,119795,160153,233994
Kazakhstan,United States of America,160277,604647,168242
Kazakhstan,"Korea, Republic of",108003,126110,217174
Kazakhstan,Netherlands,105490,98979,138862
Kazakhstan,United Kingdom,133337,137403,169009
Kazakhstan,Finland,89909,64591,91074
Kazakhstan,Japan,73076,91963,99268
Kazakhstan,Poland,55141,54201,88815
Kazakhstan,Belgium,54551,44773,63783
Kazakhstan,Sweden,35086,36643,64494
Kazakhstan,Belarus,28508,39114,68049
Kazakhstan,Austria,31492,43418,97895
Kazakhstan,India,54451,45600,55528
Kazakhstan,Kyrgyzstan,39032,36750,57133
Kazakhstan,Lithuania,21391,33192,53948
Kazakhstan,Switzerland,27547,49377,57946
Kazakhstan,Hungary,27716,33412,38808
Kazakhstan,Spain,17054,23525,58221
Kazakhstan,Canada,24962,24094,29260
Kazakhstan,Czech Republic,33934,44547,27719
Kazakhstan,Israel,20911,27355,28436
Kazakhstan,"Iran, Islamic Republic of",31645,46852,49307
Kazakhstan,Denmark,15244,11683,19068
Kazakhstan,Slovenia,9160,11368,21213
Kazakhstan,Latvia,7487,9367,10608
Kazakhstan,Romania,14629,22949,22609
Kazakhstan,"Moldova, Republic of",4471,6520,9206
Kazakhstan,Brazil,1836,5482,7442
Kazakhstan,Oman,4581,4255,11520
Kazakhstan,Singapore,2610,4675,7704
Kazakhstan,Bulgaria,7418,6168,9003
Kazakhstan,Norway,2214,4745,8426
Kazakhstan,Cuba,2,40,2096
Kazakhstan,"Hong Kong, China",13259,8219,3838
Kazakhstan,Thailand,2155,4020,6238
Kazakhstan,Estonia,4427,5544,6329
Kazakhstan,Malaysia,1806,2743,30138
Kazakhstan,Azerbaijan,6617,11570,10133
Kazakhstan,Pakistan,,,10037
Kazakhstan,Kenya,0,0,2794
Kazakhstan,Croatia,3247,5154,7760
Kazakhstan,"Taipei, Chinese",3415,4390,5702
Kazakhstan,Georgia,4303,2970,4330
Kazakhstan,Greece,57150,16053,5285
Kazakhstan,Luxembourg,2281,10058,2807
Kazakhstan,Ireland,3106,3789,5393
Kazakhstan,Australia,5626,2076,1694
Kazakhstan,South Africa,35,177,184
Kazakhstan,Mexico,517,2468,1239
Kazakhstan,Indonesia,1652,4882,1871
Kazakhstan,Sri Lanka,2093,2264,2136
Kazakhstan,Lebanon,0,53,150
Kazakhstan,Armenia,1115,786,1018
Kazakhstan,Zimbabwe,0,0,2538
Kazakhstan,New Zealand,71,3730,40
Kazakhstan,Argentina,2613,3721,52
Kazakhstan,Cyprus,2812,776,1226
Kazakhstan,Serbia and Montenegro,656,1191,
Kazakhstan,Saudi Arabia,329,49,0
Kazakhstan,Bangladesh,0,0,269
Kazakhstan,Viet Nam,66,102,591
Kazakhstan,Portugal,422,627,629
Kazakhstan,Egypt,678,624,698
Kazakhstan,Jordan,58,231,526
Kazakhstan,"Macedonia, North",208,144,355
Kazakhstan,Ecuador,118,274,151
Kazakhstan,Benin,0,0,0
Kazakhstan,Chile,435,1,18
Kazakhstan,Mongolia,1078,,2793
Kazakhstan,Angola,,,
Kazakhstan,Tunisia,27,91,7
Kazakhstan,Philippines,450,74,104
Kazakhstan,Kuwait,12,4,0
Kazakhstan,Dominican Republic,0,6,0
Kazakhstan,Malta,0,0,0
Kazakhstan,Malawi,0,0,144
Kazakhstan,Peru,9,2,6
Kazakhstan,Albania,0,0,0
Kazakhstan,Bosnia and Herzegovina,,,0
Kazakhstan,Ghana,0,,0
Kazakhstan,Andorra,3,0,0
Kazakhstan,Barbados,1000,2,0
Kazakhstan,"Bolivia, Plurinational State of",15,0,0
Kazakhstan,Colombia,0,7,7
Kazakhstan,Iceland,15,0,1
Kazakhstan,Morocco,0,8,14
Kazakhstan,Nicaragua,0,0,1
Kazakhstan,Qatar,0,23,123
Kazakhstan,Slovakia,14698,14508,21931
Kazakhstan,Syrian Arab Republic,0,0,290
Kazakhstan,Trinidad and Tobago,0,2,0
Kazakhstan,Uganda,0,0,79
Kazakhstan,"Venezuela, Bolivarian Republic of",0,0,3
