reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Angola,China,193518,372794,894186,1234519,2942470,2385960,2003873,2784153,4039171,3964059,5974997,3723163,1712643,2282863,2234928,2055727,1748092,2491546,4096911,4214869
Angola,Portugal,833541,996494,1518680,2302805,3325748,3123563,2521239,3242809,3843282,4132171,4221780,2328018,1661635,2016752,1927911,1386917,994077,1125527,1498472,1365654
Angola,United States of America,593897,929047,1550236,1280157,2116987,1422873,1293491,1503223,1490579,1443439,2039125,1166095,1249758,809493,524980,534698,469988,445469,651455,595278
Angola,Netherlands,162706,182648,234614,349313,529074,359764,323549,363450,559689,479972,456952,254488,176804,169435,161277,162554,173112,469749,1322823,476789
Angola,"Korea, Republic of",1814112,1517394,1037088,173667,1266287,325324,158068,217987,414873,1240360,1799967,1858846,549399,338932,180447,236830,80161,101913,118524,474761
Angola,Italy,124055,164335,187449,268561,328484,711760,298704,332769,362791,460112,528660,285807,208439,317636,235983,231465,215914,328957,312653,432022
Angola,Brazil,354996,521942,835384,1214615,1963669,1328977,944349,1072384,1143041,1270897,1261604,647987,539731,670449,458111,441522,350318,407978,640258,409722
Angola,South Africa,481943,544528,686530,772161,897845,681987,711965,889860,1001321,1004538,1049219,669808,564991,583126,481473,435472,348309,328603,436584,378996
Angola,United Kingdom,219374,288709,392849,548083,534847,522325,826899,602520,636489,857460,999945,698602,499718,493346,264131,291852,335598,294525,397824,364449
Angola,Belgium,147838,170183,241469,348395,548989,457142,379625,363091,569485,481932,496170,252649,278277,203296,621680,549902,253991,460722,329091,328287
Angola,Germany,96829,143207,254231,512351,571478,422906,348758,352603,516918,380840,501511,370628,283686,291513,158817,143085,137713,175029,248546,297553
Angola,France,273520,370800,633660,741951,745298,752695,841482,814014,699385,612258,1022665,671598,284089,342145,316889,286661,222684,285388,267355,297242
Angola,Singapore,56736,63732,93910,101282,171139,330211,319532,250568,393870,263717,785888,420304,78262,65874,58507,64651,117977,55306,63292,193979
Angola,Türkiye,22287,26846,44657,47758,182248,151698,109119,220581,234516,286056,306773,195884,128864,186473,229993,214875,183069,203305,228973,128919
Angola,Spain,81895,111701,245715,271856,713874,496406,395546,357096,409998,487458,364173,229282,167932,264713,105757,137153,99301,165194,193074,123769
Angola,Malaysia,21728,23070,41613,55139,82389,47280,93895,282618,179777,466354,585507,473165,150082,222405,173072,189986,141098,183439,260859,121505
Angola,Norway,35207,161556,193418,204558,147387,145505,459418,218899,240869,380315,479779,412736,463852,165430,165170,88990,150742,162935,122355,104023
Angola,Thailand,73661,36217,50295,123708,196937,138980,142923,179910,203945,231335,282295,179505,154465,185494,209089,178817,176510,149204,118916,99431
Angola,Poland,1180,1417,3062,5747,11281,27165,11072,12377,17454,36559,37146,27535,20845,21095,14012,10677,13496,14809,82154,98863
Angola,Japan,303584,118081,186875,208055,317503,178394,131077,142262,257923,287432,304676,82759,31538,30878,19926,30275,30751,52328,67477,48054
Angola,Canada,17827,61263,53534,76939,126301,71595,189390,124405,109183,77076,75244,54578,40743,62417,50640,46406,106029,51938,94876,41484
Angola,"Taipei, Chinese",2223,2788,4771,7648,11906,12762,14356,15967,299258,15211,21442,12869,8752,29023,32535,6639,6721,8671,126397,40912
Angola,Argentina,79916,139262,138458,165894,213165,163737,145077,221636,200151,128725,126933,59151,36827,37349,37672,37517,38207,95058,132022,39021
Angola,Sweden,28272,30220,39882,74093,164814,231313,96826,85084,75596,62640,104853,44234,12254,7672,11029,8002,12462,41127,50927,38167
Angola,Lithuania,781,356,359,383,548,1604,773,34891,3487,2007,1634,3084,23172,34291,15543,13182,7059,15196,9147,38032
Angola,Latvia,0,0,0,0,1,58,5,1957,3711,7437,8547,12644,9305,10598,3397,3820,10420,750,39758,30882
Angola,Paraguay,6410,6712,20124,17557,32878,15493,22164,20308,35455,26496,27247,15455,6443,11535,7697,5617,3688,3852,30891,27062
Angola,Ireland,8741,8032,15098,13865,20666,8813,15416,20079,21940,29826,22268,12343,9399,13068,12101,14093,25160,23768,29844,26171
Angola,"Hong Kong, China",18466,28657,32055,43353,64314,54305,31433,34327,61286,76933,155391,96929,23182,26503,31208,32803,28552,32998,28560,25285
Angola,Czech Republic,2400,3623,7871,7886,35238,11782,27604,39162,32033,24569,28121,80896,16862,9457,3877,17067,9907,10001,11167,16904
Angola,Switzerland,9685,11910,22292,33914,30520,39166,23656,25976,70166,975117,33110,22960,19028,8888,22199,18215,20852,6687,9369,11302
