reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Comoros,France,20451,27834,33420
Comoros,South Africa,8953,12687,16223
Comoros,Italy,862,1131,1267
Comoros,Kenya,1710,2259,4294
Comoros,Mauritius,4255,3202,3430
Comoros,Singapore,1261,1754,2212
Comoros,Madagascar,2362,2239,2592
Comoros,Pakistan,,,1455
Comoros,Belgium,3718,3000,3700
Comoros,Thailand,3308,3715,4250
Comoros,India,1897,6476,2048
Comoros,Spain,312,552,1630
Comoros,United Kingdom,1468,1115,657
Comoros,Netherlands,1697,2367,1582
Comoros,Türkiye,22,20,47
Comoros,"Tanzania, United Republic of",17,363,1300
Comoros,Germany,1836,583,1188
Comoros,China,457,764,694
Comoros,Brazil,238,81,1563
Comoros,Indonesia,2126,2215,1145
Comoros,Bulgaria,3,87,839
Comoros,Mayotte,1532,1317,1239
Comoros,Saudi Arabia,0,0,53
Comoros,Morocco,709,1048,1106
Comoros,United States of America,1372,144,568
Comoros,Ireland,1558,0,217
Comoros,Japan,5679,4795,14770
Comoros,Greece,944,528,122
Comoros,Portugal,216,45,31
Comoros,Malaysia,203,287,401
Comoros,Oman,51,115,351
Comoros,Luxembourg,67,226,302
Comoros,Canada,134,21,164
Comoros,Denmark,27,47,144
Comoros,Argentina,0,0,0
Comoros,Egypt,0,0,0
Comoros,Switzerland,13,81,73
Comoros,Viet Nam,19,22,23
Comoros,Malawi,0,0,97
Comoros,Australia,96,137,236
Comoros,Romania,29,54,74
Comoros,Ukraine,0,0,0
Comoros,Czech Republic,18,27,88
Comoros,"Hong Kong, China",4,518,47
Comoros,Bangladesh,0,0,0
Comoros,Finland,0,0,31
Comoros,Slovakia,1,0,1
Comoros,Croatia,0,16,49
Comoros,Estonia,0,0,0
Comoros,Niger,0,12,0
Comoros,Austria,0,0,0
Comoros,Gabon,0,0,0
Comoros,Mexico,3,48,10
Comoros,Israel,0,22,12
Comoros,Serbia and Montenegro,0,102,
Comoros,"Korea, Republic of",6,19,72
Comoros,Hungary,0,0,0
Comoros,Philippines,0,0,4
Comoros,Senegal,0,0,0
Comoros,Trinidad and Tobago,7,20,57
Comoros,Barbados,0,0,11
Comoros,Cameroon,25,17,0
Comoros,Chile,8,0,0
Comoros,Benin,0,8,0
Comoros,Ecuador,64,80,0
Comoros,Ethiopia,0,0,0
Comoros,"Iran, Islamic Republic of",199,0,0
Comoros,Côte d'Ivoire,0,0,40
Comoros,Kuwait,0,0,18
Comoros,Latvia,0,1,5
Comoros,"Taipei, Chinese",0,8,11
Comoros,Namibia,0,30,5
Comoros,Norway,10,204,0
Comoros,Russian Federation,0,0,18
Comoros,Zimbabwe,0,0,2
Comoros,Sweden,0,149,23
Comoros,Tunisia,302,82,7
