reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Indonesia,Japan,14869379,14183287,16468676
Indonesia,United States of America,10103643,10385005,10265910
Indonesia,Singapore,0,0,8328780
Indonesia,China,3887887,4508345,5746971
Indonesia,"Korea, Republic of",4473515,4723422,5212310
Indonesia,Malaysia,2241378,2560569,2939006
Indonesia,"Taipei, Chinese",2523356,2594561,2928131
Indonesia,Australia,2163603,2421210,2800522
Indonesia,Germany,2138678,2117665,2393094
Indonesia,India,966886,1263250,1879766
Indonesia,Thailand,1362611,1558453,1777244
Indonesia,United Kingdom,2239246,2083099,1984671
Indonesia,Netherlands,1407411,1317039,1496129
Indonesia,"Hong Kong, China",1502475,1495316,1557367
Indonesia,Italy,860540,940034,1206085
Indonesia,France,1179515,1162763,1362634
Indonesia,Spain,1275523,1309779,1610014
Indonesia,Belgium,856774,952735,1025421
Indonesia,Philippines,821846,815958,891199
Indonesia,Canada,621345,614334,663630
Indonesia,Viet Nam,288894,362625,551492
Indonesia,Türkiye,202235,327059,450354
Indonesia,Mexico,457223,526740,448025
Indonesia,Bangladesh,330604,329958,385791
Indonesia,Saudi Arabia,353634,338063,351952
Indonesia,Brazil,256045,342390,338744
Indonesia,Pakistan,,,265923
Indonesia,Poland,180393,216054,257951
Indonesia,South Africa,154329,184550,252524
Indonesia,New Zealand,179354,200393,220172
Indonesia,Russian Federation,96126,162454,182881
Indonesia,Syrian Arab Republic,366229,252918,175084
Indonesia,Indonesia,264757,228110,300454
Indonesia,Austria,153615,142731,177534
Indonesia,Chile,86329,105634,95528
Indonesia,Sri Lanka,143062,147634,163478
Indonesia,Jordan,59650,78770,86222
Indonesia,Denmark,154462,138728,159424
Indonesia,Egypt,158479,132813,108155
Indonesia,Czech Republic,83888,120108,121161
Indonesia,Finland,146649,134339,201735
Indonesia,Switzerland,153587,111440,170703
Indonesia,"Iran, Islamic Republic of",80819,105551,121727
Indonesia,Sweden,133166,121504,147092
Indonesia,Greece,114130,103226,121816
Indonesia,Hungary,123734,160507,200479
Indonesia,Algeria,71352,94294,93902
Indonesia,Kuwait,94529,103783,114091
Indonesia,Slovakia,31523,43850,71204
Indonesia,Portugal,86933,96567,94038
Indonesia,Argentina,105124,33838,68215
Indonesia,Norway,89586,88252,96580
Indonesia,Ireland,104504,118752,91242
Indonesia,"Tanzania, United Republic of",48190,62677,76824
Indonesia,Croatia,19381,32851,42606
Indonesia,Ukraine,38050,68155,58456
Indonesia,Cambodia,76099,77637,82747
Indonesia,Slovenia,39551,41523,50385
Indonesia,Timor-Leste,,,
Indonesia,Colombia,62920,60129,58722
Indonesia,Mauritius,46909,41730,40752
Indonesia,Romania,35540,37580,48332
Indonesia,Morocco,36899,35824,60954
Indonesia,Sudan (before 2012),44303,39156,48748
Indonesia,Lebanon,72703,53530,40272
Indonesia,Peru,35587,34758,39850
Indonesia,"Venezuela, Bolivarian Republic of",28256,22814,25342
Indonesia,Luxembourg,26180,28506,36249
Indonesia,Bulgaria,105994,73912,102533
Indonesia,Ethiopia,36805,26657,41303
Indonesia,Qatar,36967,42935,43971
Indonesia,Yemen,,,
Indonesia,Ghana,22595,,24043
Indonesia,Ecuador,11440,13609,23275
Indonesia,Brunei Darussalam,25650,36696,33134
Indonesia,Oman,42092,35649,2885
Indonesia,Bahrain,26481,32504,30161
Indonesia,Israel,56157,56349,32670
Indonesia,Angola,,,
Indonesia,Serbia and Montenegro,8596,13188,
Indonesia,Madagascar,17104,11827,23848
Indonesia,Papua New Guinea,27786,24473,26673
Indonesia,Côte d'Ivoire,21731,17467,36219
Indonesia,Fiji,,14506,17676
Indonesia,Zimbabwe,2683,9089,5263
Indonesia,Estonia,18484,25220,18885
Indonesia,Cameroon,16458,11524,19235
