reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Dominica,China,87596,45432,33578
Dominica,United States of America,30690,44972,34332
Dominica,Trinidad and Tobago,21772,15763,19436
Dominica,United Kingdom,14509,14051,10288
Dominica,"Korea, Republic of",12453,14487,9939
Dominica,Japan,9946,8997,4855
Dominica,France,3988,3059,3914
Dominica,Poland,102,0,4577
Dominica,Saint Lucia,1286,3283,3559
Dominica,Canada,1808,1719,5704
Dominica,Barbados,3619,4089,5250
Dominica,Brazil,757,936,1214
Dominica,Jamaica,1670,1287,5066
Dominica,Netherlands,2810,2583,2463
Dominica,Viet Nam,1519,910,658
Dominica,Italy,1993,1190,788
Dominica,Guyana,952,1009,641
Dominica,India,1995,2685,1893
Dominica,Russian Federation,0,366,90
Dominica,Germany,11517,930,937
Dominica,"Taipei, Chinese",2065,1176,1226
Dominica,Saint Vincent and the Grenadines,1350,1332,1376
Dominica,Switzerland,224,618,1187
Dominica,"Venezuela, Bolivarian Republic of",2731,2279,598
Dominica,Colombia,678,1039,1251
Dominica,Norway,957,689,287
Dominica,Guatemala,275,405,1360
Dominica,Egypt,13,0,279
Dominica,Indonesia,656,934,590
Dominica,Mexico,4033,816,699
Dominica,Belgium,1220,289,1705
Dominica,Grenada,1852,952,565
Dominica,Thailand,1018,1025,1391
Dominica,Dominican Republic,708,582,490
Dominica,South Africa,146,379,1585
Dominica,Spain,219,308,313
Dominica,Costa Rica,681,812,514
Dominica,Gabon,0,0,0
Dominica,Sweden,60,82,2135
Dominica,Chile,237,51,76
Dominica,Ukraine,0,0,178
Dominica,Denmark,250,451,344
Dominica,Papua New Guinea,1,0,67
Dominica,Argentina,167,77,217
Dominica,Peru,22,17,54
Dominica,Yemen,,,
Dominica,Saint Kitts and Nevis,395,332,326
Dominica,Uganda,103,0,19
Dominica,Nicaragua,16,354,463
Dominica,Lebanon,49,216,49
Dominica,Armenia,0,0,0
Dominica,Sri Lanka,17,66,64
Dominica,Belize,18,0,17
Dominica,Hungary,28,0,1202
Dominica,Panama,79,35,73
Dominica,Bulgaria,0,4,4
Dominica,Australia,90,42,33
Dominica,Israel,32,241,142
Dominica,Ireland,259,124,63
Dominica,Pakistan,,,40
Dominica,Malaysia,552,515,437
Dominica,Türkiye,1521,972,100
Dominica,Cuba,11,0,0
Dominica,Malta,19,0,32
Dominica,Ecuador,50,7,1
Dominica,Finland,477,57,103
Dominica,Estonia,0,747,699
Dominica,Slovenia,41,4,43
Dominica,Algeria,0,0,0
Dominica,Honduras,0,4,97
Dominica,Suriname,53,,
Dominica,Portugal,156,176,99
Dominica,Latvia,396,65,104
Dominica,"Iran, Islamic Republic of",109,0,0
Dominica,Greece,14,4,415
Dominica,Bangladesh,0,0,14
Dominica,Austria,32,142,648
Dominica,Kenya,0,0,1
Dominica,Fiji,,0,0
Dominica,"Moldova, Republic of",0,0,0
Dominica,Côte d'Ivoire,33,1,0
Dominica,Lithuania,0,0,0
Dominica,Madagascar,0,0,0
Dominica,Czech Republic,9,53,48
Dominica,Montserrat,34,10,3
Dominica,Ghana,144,,0
Dominica,Albania,0,37,0
Dominica,Bahamas,3,10,0
Dominica,"Bolivia, Plurinational State of",0,0,17
Dominica,Cyprus,0,0,0
Dominica,Georgia,0,0,0
Dominica,Kazakhstan,497,0,0
Dominica,Luxembourg,0,0,13
Dominica,Malawi,46,0,0
Dominica,New Zealand,469,93,2
Dominica,Philippines,0,4,0
Dominica,Romania,82,924,8
Dominica,Rwanda,0,1,0
Dominica,Saudi Arabia,99,0,0
Dominica,Singapore,195,135,0
Dominica,Slovakia,0,0,1
Dominica,Zimbabwe,8,0,1200
Dominica,Tunisia,27,0,25
Dominica,"Tanzania, United Republic of",51,19,5
Dominica,Uruguay,2,20,5
Dominica,Zambia,0,0,0
Dominica,Anguilla,73,2,0
