reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Iraq,United States of America,5820310,3752090,4924364
Iraq,Spain,437860,395919,328618
Iraq,Pakistan,,,35
Iraq,Japan,136938,110968,103335
Iraq,Italy,605929,474091,806569
Iraq,Canada,564586,694617,805431
Iraq,"Taipei, Chinese",221013,784897,377757
Iraq,Brazil,26910,312690,287115
Iraq,"Korea, Republic of",28016,38542,57281
Iraq,Syrian Arab Republic,0,0,290158
Iraq,France,885513,745114,200013
Iraq,China,73022,96243,325
Iraq,Netherlands,796276,588150,288357
Iraq,Malaysia,74,2,32
Iraq,Türkiye,0,0,41656
Iraq,Portugal,52742,65642,6
Iraq,Thailand,78230,42047,27427
Iraq,Indonesia,1,102498,31
Iraq,Morocco,411091,273481,84
Iraq,Jordan,684909,750979,374637
Iraq,Greece,229692,114124,60310
Iraq,Austria,170569,183469,40266
Iraq,"Iran, Islamic Republic of",24977,14641,92699
Iraq,Croatia,73074,22,12608
Iraq,Lebanon,11089,6626,14398
Iraq,Kuwait,0,0,7922
Iraq,Australia,0,21194,12
Iraq,Algeria,0,0,8261
Iraq,Romania,52158,1,926
Iraq,Tunisia,12956,1823,6082
Iraq,Germany,109,4967,11465
Iraq,United Kingdom,1557,143,138
Iraq,Viet Nam,2786,188,1493
Iraq,Uganda,12,0,0
Iraq,India,14,50,9
Iraq,Yemen,,,
Iraq,Egypt,985,897,103
Iraq,Belgium,0,613,25
Iraq,Denmark,46,606,236
Iraq,Saudi Arabia,0,0,0
Iraq,Norway,0,0,0
Iraq,Bahamas,0,309,0
Iraq,New Zealand,0,0,9
Iraq,Bangladesh,243,10,54
Iraq,Sri Lanka,0,14,0
Iraq,Ethiopia,1,1,0
Iraq,Slovenia,9,0,2
Iraq,Armenia,56,0,55
Iraq,Honduras,0,25,5
Iraq,Ukraine,0,0,0
Iraq,Bosnia and Herzegovina,,,0
Iraq,Ireland,41,5,0
Iraq,Niger,24,0,31
Iraq,Qatar,119,0,0
Iraq,Kyrgyzstan,0,0,0
Iraq,Mexico,56,6,10
Iraq,"Hong Kong, China",0,0,0
Iraq,Kazakhstan,2,0,0
Iraq,Bahrain,288,24,49
Iraq,Azerbaijan,0,109,35
Iraq,Poland,0,0,0
Iraq,"Venezuela, Bolivarian Republic of",19,23,0
Iraq,Belize,0,0,0
Iraq,Comoros,0,1,43
Iraq,Georgia,0,10,110
Iraq,Russian Federation,0,0,0
Iraq,Sweden,22,0,0
Iraq,Philippines,0,16,0
Iraq,Cuba,0,0,0
Iraq,Peru,11,0,0
Iraq,French Polynesia,3,5,5
Iraq,South Africa,63808,87186,0
Iraq,Bulgaria,0,3,1115
Iraq,Czech Republic,1,7,3
Iraq,Dominican Republic,93,17,37
Iraq,Fiji,,0,0
Iraq,Hungary,0,1,0
Iraq,Madagascar,5,0,6
Iraq,"Micronesia, Federated States of",,0,76
Iraq,Ghana,12,,0
Iraq,Serbia and Montenegro,13587,28897,
Iraq,Guinea,31,11,
Iraq,Faroe Islands,3,0,2
Iraq,Albania,0,0,536
Iraq,"Bolivia, Plurinational State of",13,13,0
Iraq,Botswana,1,0,0
Iraq,Brunei Darussalam,0,0,0
Iraq,Burundi,5,0,0
Iraq,Chile,0,0,7
Iraq,Colombia,86,4,114
Iraq,Cyprus,4,132,0
Iraq,Benin,0,3,0
Iraq,Ecuador,1373,0,0
Iraq,El Salvador,38,0,0
Iraq,Estonia,0,268,3
Iraq,Finland,10,5,0
Iraq,Israel,0,0,2
Iraq,Luxembourg,1,0,0
Iraq,Mali,0,7,17
Iraq,Malta,0,0,1
Iraq,"Moldova, Republic of",0,4,0
Iraq,Mozambique,0,0,74
Iraq,Oman,3,3,29240
Iraq,New Caledonia,3,4,7
Iraq,Papua New Guinea,0,14,0
Iraq,Senegal,0,12,7
Iraq,Singapore,51624,48499,0
Iraq,Slovakia,5,7,0
Iraq,Sudan (before 2012),0,0,26
Iraq,Switzerland,7,0,0
Iraq,Togo,11,1,1
Iraq,"Macedonia, North",7,0,0
Iraq,"Tanzania, United Republic of",0,0,3
Iraq,Nepal,,,30
Iraq,Nigeria,39,0,79
