reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Bahamas,United States of America,1026342,975279,1074326
Bahamas,"Korea, Republic of",504645,967271,908985
Bahamas,Brazil,11327,101778,391479
Bahamas,Italy,237025,329405,601644
Bahamas,Japan,153276,483282,293392
Bahamas,Singapore,164379,144778,154274
Bahamas,Russian Federation,14410,12009,764
Bahamas,Spain,95344,111255,181349
Bahamas,China,34767,62869,121724
Bahamas,United Kingdom,21947,54470,45035
Bahamas,Norway,72724,518718,39342
Bahamas,Türkiye,18089,23496,29126
Bahamas,Algeria,63,12,48798
Bahamas,Switzerland,46341,65763,96410
Bahamas,Colombia,9004,47132,38920
Bahamas,Poland,21499,8596,42815
Bahamas,France,37326,17905,449293
Bahamas,Mexico,12758,9296,13632
Bahamas,Trinidad and Tobago,22416,23784,32244
Bahamas,Kazakhstan,0,29344,9871
Bahamas,Canada,19271,26016,23401
Bahamas,Argentina,8357,7403,1494
Bahamas,Costa Rica,2859,2980,3776
Bahamas,Netherlands,65443,6689,12207
Bahamas,Denmark,4487,103994,3494
Bahamas,Ghana,382,,1398
Bahamas,Germany,74425,556130,57184
Bahamas,Australia,4833,3654,9027
Bahamas,"Venezuela, Bolivarian Republic of",138326,204507,63873
Bahamas,India,707,1394,4789
Bahamas,Greece,19145,15913,4979
Bahamas,Chile,1976,4671,3535
Bahamas,Finland,133,2044,16977
Bahamas,Lithuania,159,19,8
Bahamas,Peru,1180,14550,5760
Bahamas,Ireland,3113,3164,2712
Bahamas,Cuba,2745,1383,5230
Bahamas,Belgium,2370,6070,3515
Bahamas,Pakistan,,,1896
Bahamas,Czech Republic,628,2295,876
Bahamas,"Taipei, Chinese",61095,48675,52504
Bahamas,Israel,2136,638,9470
Bahamas,Sweden,1226,5892,28502
Bahamas,Austria,1057,1364,793
Bahamas,Barbados,3005,2063,1951
Bahamas,Jamaica,3049,2327,2014
Bahamas,"Hong Kong, China",3014,2869,1859
Bahamas,Estonia,2197,3850,4589
Bahamas,Guatemala,210,415,41
Bahamas,New Zealand,814,1118,554
Bahamas,Philippines,770,2495,909
Bahamas,Thailand,1011,848,858
Bahamas,South Africa,1851,32511,1609
Bahamas,Ecuador,2564,8764,1189
Bahamas,El Salvador,860,674,974
Bahamas,Côte d'Ivoire,568,432,801
Bahamas,Dominican Republic,682,685,619
Bahamas,Portugal,511,377,393
Bahamas,Uruguay,593,118,330
Bahamas,Malaysia,705,239,408
Bahamas,Viet Nam,368,195,270
Bahamas,Indonesia,550,833,525
Bahamas,Montserrat,0,0,0
Bahamas,Bulgaria,131,222,265
Bahamas,Belize,0,167,98
Bahamas,Armenia,202,1579,1087
Bahamas,Panama,299,12720,235
Bahamas,Cameroon,0,0,268
Bahamas,Latvia,51,249,1265
Bahamas,Hungary,654,655,326
Bahamas,Honduras,391,535,274
Bahamas,Cyprus,146,120,287
Bahamas,Saint Lucia,0,114,64
Bahamas,Kenya,1,55,36
Bahamas,Serbia and Montenegro,389,165,
Bahamas,Suriname,232,,
Bahamas,Slovakia,357,4,68
Bahamas,Dominica,44,112,68
Bahamas,Romania,26,12558,10616
Bahamas,Croatia,165,455,333
Bahamas,Ukraine,7295,1833,14923
Bahamas,Zambia,0,0,116
Bahamas,Sri Lanka,118,59,29
Bahamas,Bangladesh,20,14,12
Bahamas,"Bolivia, Plurinational State of",57,90,52
Bahamas,Tunisia,26,40,23
Bahamas,Egypt,1,0,8
Bahamas,Guyana,560,15,12
Bahamas,Morocco,0,0,6
Bahamas,Madagascar,0,2,2
Bahamas,Zimbabwe,0,0,0
Bahamas,Grenada,0,0,0
Bahamas,Togo,0,0,0
Bahamas,Slovenia,249,1,0
Bahamas,Nicaragua,0,13,0
Bahamas,Luxembourg,34,157,157
Bahamas,Malta,93,0,0
Bahamas,Namibia,8,11,2
Bahamas,Saint Vincent and the Grenadines,0,10,0
Bahamas,Fiji,,0,0
Bahamas,Albania,1,0,0
Bahamas,Andorra,0,5,0
Bahamas,Belarus,7,0,0
Bahamas,Cambodia,0,5,0
Bahamas,Georgia,534,0,199
Bahamas,Lebanon,0,1,0
Bahamas,Mauritius,9,2,2
Bahamas,Mozambique,0,6,0
Bahamas,Papua New Guinea,0,20,0
Bahamas,Saint Kitts and Nevis,17,0,0
Bahamas,Sao Tome and Principe,176,0,0
Bahamas,Seychelles,0,2,5
Bahamas,Turks and Caicos Islands,3,24,0
Bahamas,"Tanzania, United Republic of",0,0,0
Bahamas,Anguilla,0,1,1
