reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Bolivia,Brazil,305437,463258,653318
Bolivia,United States of America,166352,166887,191870
Bolivia,"Venezuela, Bolivarian Republic of",178209,163484,160774
Bolivia,Colombia,131210,139917,198373
Bolivia,Argentina,20575,15937,22989
Bolivia,Peru,50398,60140,66306
Bolivia,Switzerland,55595,140497,116186
Bolivia,Japan,28662,39265,26474
Bolivia,Chile,24751,26051,57649
Bolivia,"Korea, Republic of",13362,8133,23121
Bolivia,Ecuador,7271,6036,44982
Bolivia,United Kingdom,62542,18851,18667
Bolivia,Mexico,13993,23595,29437
Bolivia,China,9515,12081,6880
Bolivia,Italy,14964,19566,17767
Bolivia,Spain,13467,9649,12665
Bolivia,Netherlands,5753,9851,12927
Bolivia,Germany,11283,10793,11987
Bolivia,Canada,6782,9106,8895
Bolivia,France,30821,17934,7602
Bolivia,Belgium,2710,4899,1458
Bolivia,Paraguay,3472,3555,3370
Bolivia,Malaysia,4022,4574,4786
Bolivia,Panama,38,3,37
Bolivia,"Hong Kong, China",398,1144,2819
Bolivia,Austria,3736,1791,2787
Bolivia,Australia,1018,1243,2679
Bolivia,Russian Federation,121,652,2264
Bolivia,El Salvador,16,7,231
Bolivia,Thailand,1182,583,2940
Bolivia,Dominican Republic,268,895,1357
Bolivia,Uruguay,1126,554,745
Bolivia,Türkiye,177,2,163
Bolivia,India,6333,1039,1841
Bolivia,Honduras,122,165,240
Bolivia,South Africa,97,202,422
Bolivia,Israel,309,323,261
Bolivia,Denmark,825,174,1145
Bolivia,Portugal,460,419,360
Bolivia,Czech Republic,227,136,176
Bolivia,Poland,0,620,30666
Bolivia,New Zealand,585,521,435
Bolivia,"Taipei, Chinese",156,61,142
Bolivia,Egypt,763,1390,578
Bolivia,Guatemala,132,84,2811
Bolivia,Sweden,842,1072,245
Bolivia,Finland,45,56,1062
Bolivia,Bangladesh,0,132,0
Bolivia,Norway,98,175,143
Bolivia,Costa Rica,284,571,111
Bolivia,Slovenia,64,32,80
Bolivia,Barbados,102,131,9
Bolivia,Sri Lanka,0,0,33
Bolivia,Romania,204,2587,34
Bolivia,Luxembourg,0,0,0
Bolivia,Lebanon,84,36,73
Bolivia,Slovakia,44,30,46
Bolivia,Croatia,10,12,51
Bolivia,Indonesia,173,23,106
Bolivia,Morocco,14,1194,7
Bolivia,Ireland,89,89,149
Bolivia,Latvia,0,43,241
Bolivia,Nicaragua,17,91,38
Bolivia,Trinidad and Tobago,138,25,255
Bolivia,Cuba,31,10,50
Bolivia,Malta,204,36,66
Bolivia,Kuwait,0,12,14
Bolivia,Jamaica,33,88,118
Bolivia,Pakistan,,,18
Bolivia,Serbia and Montenegro,2,16,
Bolivia,Guyana,17,1,29
Bolivia,Bahamas,0,16,59
Bolivia,Algeria,0,0,5
Bolivia,Mali,0,0,0
Bolivia,Greece,44,59,114
Bolivia,Hungary,45,72,68
Bolivia,Ukraine,10,15,34
Bolivia,Papua New Guinea,0,0,2
Bolivia,Saint Lucia,14,0,0
Bolivia,Estonia,17,11,31
Bolivia,Bosnia and Herzegovina,,,1
Bolivia,Belarus,5,23,16
Bolivia,Iceland,3,13,0
Bolivia,Rwanda,0,13,28
Bolivia,Saint Vincent and the Grenadines,0,0,0
Bolivia,Ghana,6,,0
Bolivia,Belize,0,4,13
Bolivia,French Polynesia,1,1,2
Bolivia,Namibia,0,0,0
Bolivia,"Macedonia, North",8612,5883,3813
Bolivia,Andorra,0,2,9
Bolivia,Bulgaria,13,18,2
Bolivia,Kazakhstan,0,0,2077
Bolivia,Madagascar,0,0,5
Bolivia,Mauritius,0,3,1
Bolivia,New Caledonia,0,0,3
Bolivia,Suriname,33,,
Bolivia,Guinea,8,0,
Bolivia,Albania,1,0,0
Bolivia,Bahrain,1,20,0
Bolivia,Botswana,0,0,5
Bolivia,Brunei Darussalam,1,0,0
Bolivia,Cambodia,0,0,1
Bolivia,Cabo Verde,50,0,0
Bolivia,Cyprus,8,8,7
Bolivia,Benin,0,0,7
Bolivia,Ethiopia,0,3,2
Bolivia,Gabon,18,0,1
Bolivia,Greenland,0,0,4
Bolivia,Jordan,3,0,0
Bolivia,Lithuania,167,141,321
Bolivia,Malawi,8,0,0
Bolivia,Oman,2,59,0
Bolivia,Philippines,0,0,9
Bolivia,Saudi Arabia,174,434,0
Bolivia,Singapore,9148,1784,0
Bolivia,Viet Nam,16,0,0
Bolivia,Zimbabwe,1,0,0
Bolivia,Sudan (before 2012),0,36,0
Bolivia,Togo,0,5,3
Bolivia,Tunisia,0,2,1
Bolivia,Nepal,,,5
Bolivia,Nigeria,171,243,20
