reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Italy,Germany,43487077,45183458,52122536,60806508,68417391,51437324,55469075,66246065,61328020,61971043,64128499,54036205,57215601,62503877,71146737,63901631,61596997,77285599,76978106,76762977
Italy,United States of America,29416617,32419494,34104877,36468539,37494006,27276729,29478894,35093651,38185434,39869829,43360963,45497718,46614696,51327917,56215884,58850597,50964335,63016478,71904369,75207601
Italy,France,38965547,41127491,44828367,52210576,56530102,42981561,44971003,52326917,48221380,48163194,48991386,42090661,42713796,47606519,50704618,48736408,44817726,54674198,55715804,56710834
Italy,Spain,23425982,24746080,27295600,34136743,32202158,20811784,22490783,24102726,20760251,19778760,21025448,19101615,19898631,22914447,25037977,23031110,20344913,26763621,29363114,34734103
Italy,United Kingdom,22834960,22555959,24156074,27236511,26880222,20153695,22193512,24166284,22355945,24723371,28456784,25062831,24160748,24882495,26732679,26251923,23163464,25707041,30582505,30201029
Italy,Switzerland,12822030,13331439,14977265,17537962,20388440,18171195,17971795,21666417,27710050,24881327,22618831,19521169,19763747,20130890,21296639,22381152,23682777,24073442,24893851,28617913
Italy,China,6451391,6925292,8600428,10211177,11639589,11020311,14006447,17578760,16065665,17575739,19284885,16866060,16703875,20355868,21159551,21427673,22252402,30328014,26981254,27232295
Italy,Belgium,9037729,10026184,11821988,15408844,14637313,11508017,11802720,13407716,13066381,13927434,15627344,14415074,14753677,14709510,15622510,15433407,16855737,20885205,23960604,19581657
Italy,Netherlands,7423627,8197682,8950049,10511031,11737105,8820452,9497099,10833752,10063952,10715745,10725107,9862849,9795519,11116100,12716012,13174302,13274462,17275920,17469611,19287040
Italy,Poland,6938503,7187473,8535769,11245759,13698095,10171668,9730999,11141224,9634941,10735741,11393121,9822620,9615709,10941926,13442510,12283565,12768537,16750365,16682387,18086791
Italy,Türkiye,6858774,7566793,8649771,9751994,10682698,7594949,10140671,13452359,13345874,13533284,12948320,10641582,10220724,11306054,10155669,9350999,9201429,11563790,14083454,14996592
Italy,Austria,7544927,7943773,9021002,10737353,12135302,9184161,10220360,11894123,10331983,10407095,10523536,8939246,9159248,10141812,11728898,11601683,10406714,13661979,13809010,13704355
Italy,Japan,6899327,6863261,7031764,7262941,7962315,6372369,6795697,8683257,9583039,9544094,8607391,7529147,8769486,10328631,11416009,11600500,10496420,11676472,11816596,11984987
Italy,Romania,5609142,6262682,7538609,9007160,9825901,6380456,7195684,8710893,7711969,8079775,8445309,7619965,7666053,8581637,9198752,8830558,8231018,10362186,10885819,11439898
Italy,Canada,3516481,3790028,4347023,4734146,4824266,3910365,4528335,5157086,5228623,5660822,5807776,5771098,5692258,6285153,6948599,7140774,6722563,8352657,9331411,9547552
Italy,Czech Republic,3501502,3637917,4364051,5523691,6373553,4596731,4897753,5938001,5459669,5746656,6331813,5721963,6165007,6882934,7710302,7365105,6949287,8972245,9091962,9115423
Italy,"Korea, Republic of",2500364,2778014,2916226,3583447,4151397,3522994,3723396,4374022,4828363,5378494,6261247,5823087,5425595,5695460,6303986,6452368,6655054,8012829,8366501,8335305
Italy,Greece,6803186,6732141,7423909,8877470,10926391,8137023,6438962,5974232,4891763,4672588,4672065,3714519,3957605,4211967,4904870,4890032,4604927,6089784,6177141,7339841
Italy,Sweden,3459196,3695705,4312399,5378866,5779919,3726413,4367143,5181552,4701301,4994041,4903120,4487589,4564495,5035949,5630105,5314943,5173762,6595925,6489572,6424831
Italy,Slovenia,3079177,3415196,3921956,4881653,5618667,3750431,4171714,5167753,4917256,4492221,4543892,3797033,3788632,4506892,4956614,4814829,3960465,5197252,6128773,6392009
Italy,Australia,3425703,3510013,3564907,4268609,4747999,3975279,4707391,5180805,5437634,5566182,5406290,4339748,4384752,4711394,5215670,4869909,4556773,5534777,6281120,6298199
