reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Greece,Italy,4793338,5350329,6547422
Greece,Germany,4508630,4619880,6341102
Greece,France,2343813,2480350,3177470
Greece,Netherlands,1832440,1918052,2342556
Greece,United Kingdom,1626583,1825710,2068627
Greece,Spain,1271425,1479731,1927447
Greece,United States of America,1293579,1151773,2506455
Greece,Belgium,1264134,1337342,1630018
Greece,"Korea, Republic of",1222390,1653586,1764969
Greece,China,693839,731847,1113604
Greece,Japan,819764,624337,1344403
Greece,Russian Federation,1041317,957009,948051
Greece,Türkiye,476095,590382,920401
Greece,Bulgaria,448560,528999,781806
Greece,Switzerland,540477,626569,829180
Greece,Sweden,401130,396587,567862
Greece,Romania,315760,388051,425904
Greece,Denmark,387789,406485,487228
Greece,Austria,324375,435677,593129
Greece,Ireland,291936,311562,353591
Greece,Finland,323592,360318,443643
Greece,Hungary,117317,131094,178071
Greece,India,111355,126703,186659
Greece,"Hong Kong, China",202175,184043,233055
Greece,Czech Republic,133994,192062,236475
Greece,Israel,164263,156896,222346
Greece,"Macedonia, North",101132,116950,180398
Greece,Canada,165617,92828,132875
Greece,Poland,118344,143012,152936
Greece,"Taipei, Chinese",140693,131894,155530
Greece,Thailand,142891,115021,141216
Greece,Brazil,155385,147044,136700
Greece,Singapore,144705,145662,182765
Greece,Serbia and Montenegro,63262,83294,
Greece,Portugal,90670,94636,138126
Greece,Norway,240675,152137,162296
Greece,Syrian Arab Republic,81554,58156,88204
Greece,Cyprus,81544,69375,84735
Greece,Algeria,78853,64077,95218
Greece,Chile,43084,64616,91159
Greece,Ukraine,137605,103223,152046
Greece,Argentina,66137,71505,116974
Greece,Egypt,47155,79085,138260
Greece,Malaysia,82825,74906,81743
Greece,Slovakia,81313,48275,67443
Greece,Indonesia,94024,88488,95125
Greece,Pakistan,,,76035
Greece,Slovenia,29294,33985,45124
Greece,Albania,38714,42386,57376
Greece,Australia,54200,26451,32897
Greece,Viet Nam,21132,34339,41960
Greece,South Africa,52371,41693,58305
Greece,New Zealand,30710,30873,37338
Greece,Saudi Arabia,17476,14175,31105
Greece,Côte d'Ivoire,27523,27941,28043
Greece,Luxembourg,26033,31453,32971
Greece,Iceland,12284,16099,27559
Greece,Morocco,29768,37238,32243
Greece,Lithuania,949,23003,61344
Greece,Senegal,57115,48,16604
Greece,Tunisia,35636,11036,16690
Greece,Azerbaijan,50831,54124,71426
Greece,Qatar,0,1447,3565
Greece,Yemen,,,
Greece,Croatia,24025,65345,37442
Greece,Bangladesh,3658,6221,7276
Greece,Philippines,7178,7082,10858
Greece,Mexico,13866,14112,17913
Greece,Zimbabwe,1267,3306,3439
Greece,Gabon,5450,3517,2067
Greece,Lebanon,14382,10870,5356
Greece,Sri Lanka,7219,7082,7790
Greece,Estonia,4796,6692,8721
Greece,Ecuador,546,1081,877
Greece,Malawi,2769,5187,4654
Greece,"Venezuela, Bolivarian Republic of",10864,21647,4273
Greece,Sudan (before 2012),5301,2935,2313
Greece,"Bolivia, Plurinational State of",70,27,4123
Greece,Georgia,2909,2878,5195
Greece,Bosnia and Herzegovina,,,884
Greece,"Iran, Islamic Republic of",13081,16020,9644
Greece,Peru,6184,6115,11180
Greece,Oman,3071,3614,31
Greece,Cameroon,3687,2835,4879
Greece,Kazakhstan,4381,30678,10717
Greece,Latvia,797,3519,4169
Greece,Colombia,6812,2885,3234
Greece,Ethiopia,2616,3500,3656
Greece,Eswatini,11,0,39
Greece,Faroe Islands,1608,2350,1178
Greece,Kuwait,3410,3140,8208
Greece,"Tanzania, United Republic of",1895,5360,1941
Greece,Ghana,2234,,2511
Greece,Botswana,2453,7942,6745
Greece,"Moldova, Republic of",2720,3112,3727
Greece,Kenya,3113,2153,4557
Greece,"Macao, China",1831,1133,2074
Greece,Belarus,3494,2930,6038
Greece,Papua New Guinea,115,2601,9937
Greece,Mauritania,259,829,659
Greece,Uruguay,2131,2593,2258
Greece,Uganda,676,1074,2762
Greece,Mauritius,438,578,619
Greece,Malta,560,1905,1797
Greece,Jordan,3080,1989,1344
Greece,Cambodia,187,546,615
Greece,Guyana,8,130,733
Greece,Cuba,28,77,1667
Greece,Dominican Republic,19,1740,972
Greece,Madagascar,371,414,462
Greece,Trinidad and Tobago,2283,7031,690
Greece,Armenia,2015,966,5156
Greece,Namibia,982,581,471
Greece,Costa Rica,1137,634,416
Greece,Andorra,21,132,274
Greece,Barbados,22,92,139
Greece,Togo,1905,4249,2744
Greece,Bahamas,271,236,275
Greece,Bahrain,3520,3877,94
Greece,Panama,32,16,1441
Greece,Niger,0,2,0
Greece,Zambia,9,66,2
Greece,Maldives,379,619,353
Greece,El Salvador,5,113,59
Greece,Kyrgyzstan,0,8,0
Greece,Nicaragua,49,34,61
Greece,Guatemala,119,24,41
Greece,Fiji,,1,0
Greece,Greenland,0,276,138
Greece,Guinea,1404,14,
Greece,Burundi,1,2,0
Greece,Benin,167,1,8
Greece,Paraguay,286,136,219
Greece,Mozambique,0,61,591
Greece,Brunei Darussalam,0,1,0
Greece,Mongolia,0,,2
Greece,Jamaica,50,0,0
Greece,Suriname,8,,
Greece,Mayotte,0,15,0
Greece,Gambia,0,0,7
Greece,Honduras,13,1082,0
Greece,New Caledonia,1,0,0
Greece,Rwanda,54,173,0
Greece,Saint Lucia,0,5,0
Greece,Saint Vincent and the Grenadines,0,0,0
Greece,Seychelles,679,623,739
Greece,Burkina Faso,36,125,0
Greece,Samoa,2,0,0
Greece,Nepal,,,207
Greece,Eritrea,,,430
Greece,Central African Republic,0,0,21
Greece,Lesotho,8,0,0
Greece,Nigeria,9,0,0
Greece,Tonga,1,0,0
