reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Cuba,Canada,454129,456459,555071,988008,843258,440008,633881,710001,540206,483530,508552,407785,294070,407023,571577,430152,438927,558728,738459,585610
Cuba,China,194943,236955,528313,1115463,903057,574439,764609,904045,569203,504634,333015,330656,273747,395879,479985,492711,470010,446931,457959,360085
Cuba,Spain,151766,170243,175005,195308,216249,164815,167058,238977,200485,251824,148148,138697,145180,191436,135792,130812,111476,121240,144337,126682
Cuba,Germany,44903,45413,42178,59211,71227,59332,66731,56918,62442,73045,60171,39616,50586,84079,66539,57809,48622,58562,48516,56857
Cuba,Switzerland,23290,24345,22695,23420,23355,28461,31452,36711,32668,32151,34075,32471,34700,38876,38052,38928,49660,46468,41483,48105
Cuba,"Hong Kong, China",11952,10967,14718,19006,17395,20364,25679,36444,35385,36148,48552,33750,39139,48159,52699,46894,36785,31420,21777,43739
Cuba,Belgium,7917,5509,4303,2078,8468,17691,11279,80674,88973,148364,52719,53578,33050,34678,28156,14636,100052,87650,22810,25601
Cuba,Italy,16475,11758,19746,26158,72754,31565,34173,89124,61084,93977,28243,24614,21600,23061,16721,17248,18932,17431,23203,21046
Cuba,Türkiye,75,1770,1065,1474,472,1653,1698,2833,6219,22180,16475,16987,13729,13536,11593,20232,13017,12038,13468,19568
Cuba,Portugal,44665,9942,24119,30558,50530,27075,23317,8876,41500,43327,20673,29742,51877,21088,53241,39501,54852,49180,48471,17104
Cuba,France,42213,49518,49874,69105,41941,35558,28821,33936,54576,44187,31240,28288,30094,39273,31774,26379,17798,28052,22526,16637
Cuba,United Kingdom,21797,20109,19301,15096,23771,18746,25079,89971,56405,177951,71366,27412,15754,14869,9908,9406,8185,7767,15887,16563
Cuba,Netherlands,506012,574972,592433,432728,172114,95941,138113,249350,293763,179782,159899,161758,68951,42061,18550,85280,36948,45287,62801,15679
Cuba,Greece,1719,3185,3743,6848,4533,3132,3994,5070,9372,11996,9617,12721,11663,11771,13165,12545,11634,12127,13683,14079
Cuba,Singapore,2072,2409,3201,3826,4073,3374,4942,6138,5999,6213,6298,6047,10641,57844,7064,9613,55289,7957,7875,10382
Cuba,Malaysia,101,735,555,690,20128,1051,832,712,6916,2709,36581,3189,2342,1134,1320,1233,1529,2053,11037,10043
Cuba,Japan,26424,31195,18235,16609,14970,13698,13074,14432,14938,15092,19007,19323,16206,13877,17048,14101,11388,4858,7469,8682
Cuba,Australia,3106,3446,6877,7630,6078,5545,4459,6108,6625,7353,8044,9413,8510,9465,8768,8638,6165,8236,8942,7654
Cuba,Serbia,,,299,360,490,1617,1193,746,1606,1675,1378,2825,497,193,1961,1434,661,1878,4940,7262
Cuba,"Taipei, Chinese",3657,3313,5226,4622,3759,3701,4531,4738,6781,7121,10889,8577,10239,8114,8190,8491,5581,4447,5068,6909
Cuba,"Korea, Republic of",311,0,3226,3008,4423,8455,8754,29769,2172,9730,12172,5671,5717,2964,6650,4549,9700,3969,7086,6823
Cuba,Cyprus,13233,38836,32694,34035,33544,33370,34497,40133,46725,44580,37625,42131,42811,48510,39262,48967,41221,25207,31341,5582
Cuba,United States of America,41,10,159,272,37,28,347,6,96,0,0,0,0,0,1276,2587,14909,2902,5608,4111
Cuba,Argentina,1509,1770,2621,3017,2534,3707,11967,8835,10886,11303,17213,22140,14164,5998,5581,3822,4610,5615,4801,4024
Cuba,Bulgaria,6156,593,11469,7255,5504,11301,635,616,6923,15314,4372,8905,1190,1637,2711,2479,2945,2824,4343,3541
Cuba,"Bolivia, Plurinational State of",365,1378,6295,6033,5861,2579,1520,6905,4043,1927,3180,2611,2558,2040,3707,2767,1753,1545,2670,3502
Cuba,Chile,792,2611,2045,3648,5222,7155,5987,6652,6799,5768,5360,4364,4259,3702,3508,6686,4012,4972,4354,3112
Cuba,Sweden,2635,1003,1005,854,986,1027,954,1864,10394,3514,1664,2368,2994,7499,2401,2844,2818,3319,2563,3071
Cuba,Thailand,530,923,867,2072,1003,1212,1334,1922,1839,2062,1986,1841,2633,3473,4772,4343,3352,1978,2589,2752
Cuba,Czech Republic,2203,4675,4484,4140,4588,5205,8535,4302,4339,5234,12332,5345,5630,7670,13531,11977,7205,7422,7319,2559
Cuba,Brazil,47157,39677,32123,91746,51604,63512,82853,104309,110654,98456,61685,50697,55043,19741,33748,8540,3052,2348,2670,2182
Cuba,Colombia,5887,5515,4071,8626,19735,8243,7334,8198,29096,31149,13960,3060,3501,8023,2238,4076,3186,3570,2424,2111
Cuba,South Africa,2180,2614,3378,2350,1892,3121,9669,2785,2942,4084,4166,2007,2036,2418,4449,2216,4122,1574,1381,1884
Cuba,Norway,930,515,683,17794,1208,1321,1540,1709,2270,4442,2209,2078,2116,2141,1826,1654,1358,1343,3045,1467
Cuba,Guatemala,1970,9194,2803,2824,1818,2642,1450,26781,6271,2041,1156,1309,982,7143,659,493,426,343,668,1392
Cuba,Ukraine,12305,1481,1413,1803,2952,3400,13025,1703,1716,1552,1607,1183,960,1011,1060,1299,1143,1681,1418,1246
Cuba,Peru,456,583,451,826,891,843,1283,1440,1529,2690,1356,1603,12756,28796,1065,1490,1103,803,1828,992
Cuba,Ecuador,271,319,747,2619,2751,3171,3110,10218,14515,9824,18271,6090,6619,4368,6517,4761,463,467,294,891
Cuba,Costa Rica,8160,7541,884,6212,34370,907,445,776,5658,5476,1023,641,319,4548,251,627,108,644,310,888
Cuba,New Zealand,718,864,879,1178,851,842,896,870,727,809,889,649,897,793,944,694,1141,630,1572,747
Cuba,Slovakia,625,915,839,1050,1903,1307,1499,1704,2079,2800,1777,1344,1490,6704,1897,1213,1274,2721,1938,720
Cuba,Romania,8964,6757,683,902,1237,775,238,750,33322,1195,572,18123,19392,25195,130,108,7507,10785,1,390
Cuba,Ireland,625,384,437,447,348,224,294,150,399,388,415,543,667,791,838,877,787,956,760,389
Cuba,Poland,3703,6465,2868,5284,3510,2573,3224,18441,55620,25442,4230,1826,194,2138,5154,3652,3374,2636,4131,333
Cuba,Austria,2258,3465,2880,3614,5438,4117,4675,5404,6543,4486,5029,3174,3313,3486,2786,2776,1208,1777,1398,235
Cuba,El Salvador,274,401,478,389,225,254,193,3412,271,377,522,364,372,393,350,353,102,238,350,231
Cuba,Paraguay,144,140,27,436,808,640,708,1425,835,689,4785,1244,691,983,563,869,336,70,253,208
Cuba,Cabo Verde,15,18,15,28,5,25,46,70,86,129,97,112,100,156,145,222,102,178,146,158
Cuba,Iceland,54,95,84,120,534,97,79,1108,12117,93,5570,11126,84,129,193,106,120,166,203,157
Cuba,Croatia,378,429,493,663,817,7034,663,884,975,1527,19889,44836,9875,26500,60,59,79,121,195,156
Cuba,Hungary,204,125,87,174,303,211,80,79,45,12714,9597,152,11623,192,273,287,174,142,175,148
Cuba,Estonia,2664,5847,6575,6808,3439,41549,953,1029,2044,7144,509,425,493,329,154,147,130,298,434,128
Cuba,Malta,107,149,178,146,181,115,220,346,123,136,255,130,68,1,11,31,23,25,57,67
Cuba,Bosnia and Herzegovina,39,0,0,1,5,13,16,13,27,24,12474,8176,125,13870,160,132,142,70,70,59
Cuba,Denmark,2071,1321,2568,27307,61841,29169,121977,1046,923,826,53391,605,402,273,501,43,170,76,79,52
Cuba,Slovenia,326,486,515,832,1166,827,884,975,943,901,851,820,798,937,747,968,1440,3451,10852,18
Cuba,Belize,257,9,61,78117,9,37,77,75,35,0,65,45,58,48,20,14,7,43,18,5
Cuba,Lithuania,33,66,64,72,58,36,1,0,0,1,0,0,0,1,2,0,0,3,1,2
Cuba,Finland,12848,1661,2115,9423,9609,8684,1548,8,1269,43656,39468,27275,137,20626,92,168,112,349,423,0
Cuba,Latvia,353,239,102,202,12,5,0,3810,0,0,0,0,127,0,0,32,19,33,0,0
Cuba,Luxembourg,3,6,87,5,4292,3055,4305,4252,4931,3585,4960,4292,4666,4963,5871,5025,5442,6838,5634,0
Cuba,Madagascar,124,27,92,74,109,0,0,0,43,38,33,0,0,5,1,0,0,5,0,0
Cuba,Cayman Islands,,,,,,,,,,,,,,,,,561,427,,
Cuba,Liberia,,,,,,,,,,,,,,1,1,6,10,4,0,
Cuba,Uzbekistan,,,,,,,,,,,,,,1,6,11792,17,18,59,
