reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Hong Kong,China,46541242,58463145,76274374
Hong Kong,Japan,23272474,25402203,29897602
Hong Kong,"Taipei, Chinese",26964263,30875833,28326333
Hong Kong,"Korea, Republic of",9451465,10144876,14653696
Hong Kong,Singapore,10818995,11456564,14422091
Hong Kong,United States of America,14024433,12591763,13518947
Hong Kong,Malaysia,4025952,5307718,6783793
Hong Kong,Germany,3720745,3949547,4478401
Hong Kong,Thailand,3294514,3684178,4326662
Hong Kong,United Kingdom,4053206,3892420,4097530
Hong Kong,Italy,2924077,2909672,3044398
Hong Kong,Switzerland,2405683,3083696,3120015
Hong Kong,India,2416783,2334789,3416688
Hong Kong,Philippines,1579826,2358535,3093900
Hong Kong,France,3511596,2580505,2477053
Hong Kong,Belgium,1365144,1657268,1779942
Hong Kong,Australia,2162921,1927438,1870991
Hong Kong,Israel,1254297,1373269,1495577
Hong Kong,Indonesia,1290328,1242263,1183278
Hong Kong,Netherlands,902925,923935,998494
Hong Kong,Canada,802191,765995,840151
Hong Kong,Ireland,600247,504390,778355
Hong Kong,Brazil,467442,526394,693248
Hong Kong,Denmark,437110,533615,597215
Hong Kong,Cambodia,208739,438149,347530
Hong Kong,Sweden,399230,399667,486705
Hong Kong,Pakistan,,,546811
Hong Kong,South Africa,322258,316107,423214
Hong Kong,Spain,454830,458116,446157
Hong Kong,Austria,360651,544080,488789
Hong Kong,Finland,432319,498062,461779
Hong Kong,Viet Nam,317238,340168,368734
Hong Kong,New Zealand,330441,291514,325377
Hong Kong,Saudi Arabia,370616,288041,137217
Hong Kong,Norway,177981,113284,136910
Hong Kong,Russian Federation,152652,184299,321793
Hong Kong,Mexico,154134,151090,144287
Hong Kong,"Macao, China",73822,145977,156047
Hong Kong,Czech Republic,87755,115361,132334
Hong Kong,Türkiye,146309,149595,94698
Hong Kong,Costa Rica,27613,51490,132352
Hong Kong,Chile,0,24866,46504
Hong Kong,Ukraine,10781,34855,86936
Hong Kong,Argentina,99881,83213,97757
Hong Kong,Bangladesh,95415,85951,80516
Hong Kong,"Iran, Islamic Republic of",72466,68144,71121
Hong Kong,Hungary,36563,38683,53162
Hong Kong,Malta,32235,49103,60994
Hong Kong,Portugal,77161,65366,60713
Hong Kong,Kuwait,51073,59162,60658
Hong Kong,Sri Lanka,52652,56730,74865
Hong Kong,Greece,67141,49918,36593
Hong Kong,Oman,15546,29654,45539
Hong Kong,Poland,36531,28284,38269
Hong Kong,French Polynesia,47963,50785,30717
Hong Kong,Romania,30659,230246,99030
Hong Kong,Peru,21269,31288,30340
Hong Kong,Slovakia,6946,6797,15734
Hong Kong,Egypt,8477,17464,8457
Hong Kong,Luxembourg,19745,16584,65825
Hong Kong,Azerbaijan,74,36,7206
Hong Kong,Colombia,16246,15947,16042
Hong Kong,Kenya,8377,4204,10391
Hong Kong,Papua New Guinea,27709,4992,8958
Hong Kong,Cameroon,1239,7114,8682
