reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Albania,Italy,724065,758210,845149,1114586,1370462,1150413,1276720,1590142,1631199,1619901,1687159,1432827,1400346,1535054,1675575,1517892,1440583,1913026,1831313,1925546
Albania,China,63248,83210,66055,89979,196106,207862,199278,281483,343905,324596,378270,430471,512600,453691,541832,601093,571224,591557,704080,1097420
Albania,Greece,415180,431980,469939,620767,805658,717010,607744,589742,533288,456009,546811,386551,418761,521125,622697,641072,582316,809632,880228,771669
Albania,Türkiye,161028,191140,214241,294508,305737,273110,241066,270630,255950,321519,327919,287375,304611,387116,408708,487345,475393,790304,990766,763592
Albania,Germany,111305,142143,151709,196570,291886,274184,210430,225744,232800,189976,213088,221292,344196,304633,296048,289927,293389,363533,361462,432032
Albania,Serbia,,,33276,80055,76565,69835,131199,126618,85149,117698,127209,101833,99184,131217,149174,150392,169346,224552,215856,256672
Albania,Slovenia,19703,22757,32975,36789,48068,55790,53289,53630,48389,47211,44543,40938,49039,53325,51767,57514,56483,72067,86340,196692
Albania,Bulgaria,38735,62587,103170,70140,107867,89995,78190,71769,64263,82463,80811,69208,71968,90068,99090,96611,101698,134588,137704,142950
Albania,"Korea, Republic of",7941,6327,24987,8057,13887,10219,16727,19423,16055,16335,14403,16683,25247,11784,17671,20712,22933,33999,37739,142311
Albania,United States of America,20094,18514,27631,33965,40031,47529,46432,47562,54082,74365,51280,30898,50293,62087,59200,86259,57107,96306,117843,139246
Albania,Poland,5145,6174,7057,15989,21209,26355,25759,27478,44492,53850,54582,45091,50572,58015,66488,72476,68886,102241,118778,132370
Albania,Netherlands,22121,23417,26760,41231,52869,61570,66046,48957,49190,57420,58271,52564,60358,57287,105666,88895,89300,101286,110934,128416
Albania,Hungary,19165,32021,55030,54346,90512,72345,79976,74841,61409,64380,63703,61563,74761,104028,103062,98263,103103,115900,103350,120266
Albania,Croatia,27322,21221,30899,35325,44375,36707,78976,59531,74756,76264,77511,75184,51733,61725,71220,89138,87455,102828,127938,108723
Albania,Czech Republic,18494,24349,20310,20402,29499,28984,32782,39550,28638,28897,31250,32252,51390,52542,63099,57962,50223,74413,78332,103112
Albania,Brazil,18474,31533,25611,44853,50835,48237,33663,64255,39526,53795,41176,36560,39335,44789,58777,57630,48693,59496,90480,100490
Albania,Spain,36676,37902,37039,45993,63771,82922,54209,77523,63573,57825,82062,70718,99878,113523,167473,109645,72241,88931,119976,92333
Albania,Austria,30305,49849,41168,64542,82447,78527,79936,103529,68906,63324,61919,65845,56333,65351,64071,63186,54972,71011,69623,85521
Albania,Romania,19553,15417,30881,50470,56037,42795,62866,60836,57259,51236,52225,51686,63289,99575,126220,106619,61008,78471,146461,83790
Albania,France,24336,21494,20737,30109,35136,71871,61179,73343,32110,49153,46080,43941,49241,50321,72750,55125,49735,56085,90640,80254
Albania,Switzerland,25875,20626,23987,26452,34568,36491,32862,40591,33077,34441,32028,33520,37676,41520,50842,54722,54181,71406,69285,62385
Albania,Canada,1841,4767,11354,12246,35046,18866,33698,61416,44615,35773,43910,28440,12024,18684,30332,40949,36320,59194,39140,60540
Albania,United Kingdom,20999,26503,31475,36803,27267,27679,31607,30191,33673,30161,33405,23449,23749,24199,23778,23932,15652,30345,42936,55043
Albania,Belgium,17887,13587,16839,17590,18580,19047,23438,26660,20654,25179,22692,26581,31003,36791,38767,54476,49692,70539,45381,44893
Albania,Slovakia,3962,5821,3867,3678,36187,72861,24085,42084,29182,53944,53211,43027,33422,38286,27045,31544,41274,46548,42441,42808
Albania,South Africa,152,47,586,1108,1351,402,477,7482,471,138,297,567,3082,1395,2868,4566,1400,669,1106,40704
Albania,Ukraine,52207,54167,90165,103996,80405,76345,48329,58464,54233,31768,24530,24850,25830,19518,23908,22753,29766,36650,25674,30206
Albania,Bosnia and Herzegovina,2879,5105,7135,10471,12098,8726,28911,49555,32467,29939,30464,23809,25678,23504,21048,25082,23030,31503,23908,22247
Albania,Denmark,3385,4759,2143,4086,5184,3696,5503,3413,3315,3006,4705,4875,6631,22675,20372,20498,18131,22296,31541,19258
Albania,Malaysia,1144,227,758,664,2084,3024,2167,3356,2194,2338,2740,11438,10779,4249,10469,4953,4557,3543,3110,17192
Albania,Ecuador,19,3,238,48,1,0,3092,7492,10134,13396,11259,11804,9896,13986,17994,18997,18868,24829,23948,16322
Albania,Ireland,8111,7546,6899,9166,7238,8074,7574,8093,6425,8036,8304,7684,6648,8856,9520,10848,11252,11683,12208,15046
Albania,Sweden,10856,16254,10708,9183,15052,13298,11891,10861,11108,9123,10113,7978,7416,6094,7396,10891,11966,8802,17791,15026
Albania,Paraguay,2484,2674,1034,2443,951,2276,2214,866,1995,971,1306,1539,478,682,924,1376,1792,727,3213,12681
Albania,Colombia,146,26,7,129,394,176,7,537,279,1108,175,178,738,1845,9264,9557,873,10611,12615,12299
Albania,Thailand,403,618,786,2081,3317,10305,3724,5087,4793,10717,8452,6680,6395,6419,8881,8871,8686,6199,8875,8734
Albania,"Taipei, Chinese",829,574,605,2643,5099,4715,4868,10125,17764,12819,13717,12897,10439,9620,5888,5465,3961,6507,6342,8415
Albania,Portugal,1021,2632,2102,1708,3188,3239,2202,2880,2778,3946,5086,6642,6756,9605,11433,8524,17788,11918,14680,7689
Albania,Norway,726,976,1948,2040,3712,1208,1609,1280,905,1562,1665,1603,2512,1795,2987,4647,5208,4098,1792,7373
Albania,Argentina,2535,1745,558,2117,6541,9208,4200,2405,1457,6990,2448,4738,5199,4635,4846,6917,6344,6960,4641,7219
Albania,Lithuania,1,4,23,25,59,117,418,843,1266,2738,3303,2150,2540,3385,3223,5461,3624,5362,5814,7039
Albania,Singapore,0,0,0,0,0,0,0,672,1119,1316,2415,472,344,787,1245,2416,1703,1670,2210,5116
Albania,"Hong Kong, China",1056,1284,1307,2480,3777,6135,3089,3533,7053,7583,10620,10575,7623,7235,12424,4716,3816,7075,7599,4286
Albania,Japan,1442,637,1581,1763,2550,2704,6357,2217,1569,1771,4753,1266,5383,3847,1448,1890,1964,3471,2073,4266
Albania,Finland,11569,3622,4782,4993,7277,5208,6282,4571,3624,2533,3362,1653,2129,3968,2629,2466,2998,3637,4373,4043
Albania,Cyprus,3162,2953,4210,3011,3182,2352,3708,2850,1365,1817,2091,1331,2194,8816,1933,1945,2346,2445,4342,3960
Albania,Latvia,7,109,36,69,150,718,413,668,393,647,1060,1338,1308,1753,1851,2045,2406,2182,3018,2467
Albania,Costa Rica,0,119,13,0,0,0,0,92,227,0,39,311,121,84,240,1081,664,2516,1301,2274
Albania,Australia,907,965,442,1828,799,1041,1439,3187,1698,2664,2094,2227,1824,3135,2330,1402,975,1394,1270,1483
Albania,Estonia,3,176,0,46,159,108,146,18,240,746,512,677,423,454,293,311,502,1313,1502,1293
Albania,Malta,144,241,0,18,238,1747,362,0,1297,78215,143804,430,19205,114,310,113,48,55,517,1065
Albania,Peru,33,172,0,75,0,0,107,182,263,215,218,312,337,413,273,427,365,605,459,752
Albania,Luxembourg,988,1206,701,1996,656,496,375,236,136,37,83,34,99,0,465,420,541,1855,513,460
Albania,Chile,134,2,0,750,180,28,38,135,300,153,0,67,42,37,48,61,212,1780,353,398
Albania,New Zealand,74,21,433,948,1586,1468,1792,2840,398,319,247,95,391,126,104,15,171,8,167,34
Albania,Iceland,0,0,0,0,129,0,7,9,0,0,2,555,0,37,1,98,0,0,24,1
Albania,"Bolivia, Plurinational State of",0,0,27,0,0,254,3,70,0,0,57,0,0,0,0,2,0,0,0,0
Albania,Cabo Verde,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Albania,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
Albania,Guatemala,19,0,138,110,58,64,496,19,565,5856,5467,0,103,1193,55,47,0,5,0,0
Albania,Madagascar,0,0,0,0,0,0,0,0,0,85,0,0,0,2,0,0,29,11,0,0
Albania,Uzbekistan,,,,,,,,,,,,,,0,3,0,585,2642,3196,
Albania,Curaçao,,,,,,,,,,,,,,0,0,23,0,,,
Albania,"Congo, Democratic Republic of the",,,,,,,,,,,,0,0,3,87,8,0,0,0,
Albania,Haiti,,,,,,,,,,0,0,0,0,0,,,,,,
Albania,Sudan,,,,,,,,,0,0,0,2147,3880,60,44,,,,,
Albania,Myanmar,,,,,,,0,0,0,0,0,0,1,0,79,227,398,0,0,
Albania,Lao People's Democratic Republic,,,,,,,0,10,0,0,0,14,0,0,0,0,0,0,,
Albania,Nepal,,,,,,0,0,0,0,26,0,80,0,0,0,0,0,0,0,
Albania,"Libya, State of",,,,0,0,0,0,,,,,16932,10924,13093,22574,12045,,,,
Albania,Congo,,,,0,9,0,0,89,3,16,0,0,6,0,0,0,30,0,41,
Albania,Montenegro,,,5228,8854,8395,8513,10871,14397,9807,15887,20063,14827,15919,10944,12925,13255,12960,19954,21125,
Albania,Central African Republic,,,0,0,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,
Albania,Nigeria,,,0,0,102480,306087,0,0,0,0,813,25,0,0,0,0,0,66,0,
Albania,Antigua and Barbuda,,0,,2,,0,0,0,0,0,0,0,0,0,0,74,0,0,0,
Albania,United Arab Emirates,,335,,1983,2741,,,,6081,9302,9841,11300,11867,12056,19668,17271,21318,30911,25120,
Albania,Netherlands Antilles,,3,0,0,0,,,,,,,,,,,,,,,
Albania,Andorra,0,,0,0,0,0,0,0,2,0,4,0,1,0,0,0,12,0,1,
Albania,Kuwait,0,,23,2,105,84,892,174,109,1,120,43,45,94,79,170,38,167,19,
Albania,Suriname,0,0,,0,,0,0,9,0,0,0,0,0,0,0,0,0,0,0,
Albania,Mauritania,0,0,,0,0,53,20,0,0,0,1,0,0,0,0,105,0,0,0,
Albania,Togo,0,0,,0,71,768,5,0,0,0,0,0,0,0,0,0,0,0,0,
Albania,Comoros,0,0,,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,,
Albania,Cuba,19,24,0,,,,,,,,,,7,0,21,12,0,0,10,
Albania,Seychelles,0,0,0,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,
Albania,Mongolia,0,0,0,0,,,0,0,0,0,0,0,0,0,0,16,0,0,0,
Albania,Angola,128,0,0,0,,0,0,0,0,0,0,2,0,32,3,49,0,0,66,
Albania,Saint Lucia,0,0,5,0,0,,,,0,0,0,1,0,0,0,0,0,,,
Albania,Mali,0,0,0,0,82,,741,52,0,,,,0,0,0,0,0,0,0,
Albania,Grenada,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Albania,Bangladesh,0,9,16,6,107,164,250,128,553,1550,,2750,,,,,,,,
Albania,Qatar,0,0,0,0,0,0,0,256,914,4520,4865,2939,,1428,2443,1848,2208,4167,4975,
Albania,Sri Lanka,0,49,44,19,335,479,974,1449,4236,7006,8437,8832,6305,9404,,7986,7389,8570,6356,
Albania,Azerbaijan,1654,0,637,11191,8348,2735,6940,10,0,0,0,0,19,72,0,0,0,4293,365,
Albania,Bahrain,126,0,7,0,0,0,0,0,0,0,28,82,0,0,16,142,1093,34,16,
Albania,Armenia,0,0,0,0,406,416,0,13,0,0,1,0,3,30,4,0,1,0,129,
Albania,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,24,8,2,
Albania,Botswana,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,
Albania,Brunei Darussalam,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,
Albania,Burundi,0,0,101,3099,376,189,0,109,0,0,0,1615,0,0,0,0,0,0,0,
Albania,Cambodia,84,0,38,381,0,9,0,0,0,25,0,0,0,63,44,0,0,2,0,
