reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Aruba,United States of America,1034035,805699,1001703
Aruba,France,29670,38083,39806
Aruba,Brazil,30487,32993,38059
Aruba,Mexico,31926,35663,9251
Aruba,Costa Rica,0,1868,16396
Aruba,Trinidad and Tobago,53,14,92
Aruba,Spain,16089,11344,6661
Aruba,Canada,352,3219,5707
Aruba,United Kingdom,25279,5970,21295
Aruba,Argentina,0,0,13817
Aruba,Italy,85,28,7921
Aruba,Switzerland,0,7,11
Aruba,Netherlands,30053,27712,14241
Aruba,Panama,379,12863,31056
Aruba,Guatemala,5965,1415,9827
Aruba,Belgium,4785,8178,9811
Aruba,"Venezuela, Bolivarian Republic of",62161,39705,13247
Aruba,Germany,207,796,248
Aruba,El Salvador,59982,16412,0
Aruba,Honduras,2485,1281,11522
Aruba,Colombia,11722,1365,3906
Aruba,Yemen,,,
Aruba,Philippines,308,45,890
Aruba,Jamaica,145,30,1684
Aruba,Peru,186,327,536
Aruba,Sudan (before 2012),147,2651,0
Aruba,"Hong Kong, China",239,60,11
Aruba,Suriname,179,,
Aruba,Guyana,592,37,4
Aruba,Uruguay,0,0,0
Aruba,Grenada,12,0,6
Aruba,Thailand,0,2,0
Aruba,Denmark,0,27,24
Aruba,Lebanon,1093,8,213
Aruba,Dominican Republic,0,57,63
Aruba,Ecuador,44,4575,7625
Aruba,China,34,41,25
Aruba,Türkiye,579,110,0
Aruba,"Korea, Republic of",83,0,0
Aruba,Cambodia,57,0,0
Aruba,India,0,0,0
Aruba,Slovenia,0,0,0
Aruba,"Bolivia, Plurinational State of",0,0,0
Aruba,Sweden,0,36,6
Aruba,Mongolia,0,,0
Aruba,Poland,0,0,0
Aruba,"Taipei, Chinese",20,9,43
Aruba,Bahamas,211,4,0
Aruba,Saint Kitts and Nevis,16,0,0
Aruba,Brunei Darussalam,0,0,0
Aruba,Austria,86,54,0
Aruba,Barbados,7,14,8
Aruba,Sri Lanka,0,4,60
Aruba,Portugal,14,0,0
Aruba,Ghana,0,,0
Aruba,Dominica,6,16,0
Aruba,"Macao, China",0,0,0
Aruba,South Africa,1,0,0
Aruba,Zambia,0,1,0
Aruba,Serbia and Montenegro,0,0,
Aruba,Czech Republic,0,0,1
Aruba,Saint Lucia,29,85,5
Aruba,Slovakia,0,1,0
Aruba,Samoa,0,0,0
Aruba,Fiji,,1,0
Aruba,Ukraine,0,5,0
Aruba,Bangladesh,190,113,139
Aruba,Belize,18,0,0
Aruba,Belarus,4,0,0
Aruba,Cuba,0,173,4
Aruba,Cyprus,0,0,0
Aruba,Estonia,0,79,0
Aruba,Greece,1060,2,1
Aruba,Indonesia,2,0,0
Aruba,"Iran, Islamic Republic of",5041,2832,7
Aruba,Ireland,0,130,195
Aruba,Israel,0,1,0
Aruba,Côte d'Ivoire,0,1,0
Aruba,Lithuania,94,0,0
Aruba,Luxembourg,0,14,3
Aruba,Malawi,0,0,4
Aruba,Malaysia,2,0,6
Aruba,Malta,0,2602,0
Aruba,Nicaragua,357,2510,0
Aruba,Papua New Guinea,26,0,0
Aruba,Rwanda,8,0,0
Aruba,Saint Vincent and the Grenadines,0,0,12
Aruba,Singapore,6,1,0
Aruba,Viet Nam,0,56,115
Aruba,Uganda,5,3,4
Aruba,"Tanzania, United Republic of",1,1,4
Aruba,Nigeria,605,0,15
