reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Fiji,Singapore,259290,362422,417448,432648,507912,347563,463765,653712,654342,424189,403448,178771,232196,286448,419998,395115,190842,276052,519013,516307
Fiji,China,32532,43000,67997,64498,91088,96554,127636,171186,214023,244498,287254,330566,390105,366250,456332,350294,322178,397395,502892,509011
Fiji,Australia,294580,315395,337860,302393,337386,246080,284917,318137,308648,292645,284786,281912,317096,329698,354571,310428,231352,281502,378052,403493
Fiji,New Zealand,226138,248726,240447,250604,258958,192590,225337,343078,289899,331218,306178,291739,327967,278108,265495,224843,206690,208694,266685,277990
Fiji,Malaysia,20476,24759,28911,25135,37855,31436,38109,48025,55205,255993,67529,54320,56834,71128,77482,60352,44820,105833,218885,210091
Fiji,"Korea, Republic of",23125,19498,20269,24914,30879,18502,18632,24976,24209,42578,308156,322124,179034,211111,234800,295994,130502,176348,279922,206168
Fiji,United States of America,25407,28178,32545,29947,55020,31172,43972,42629,55608,66936,79515,56905,55049,66552,105008,102910,39505,180491,63853,100643
Fiji,Japan,43534,46372,46935,40348,35179,29913,29013,29317,36411,45607,61614,61938,114280,72606,96077,76635,41889,49650,61298,82978
Fiji,Thailand,30499,60323,49431,51227,64757,54547,51643,59160,54729,67717,57641,53905,59234,58740,77237,51222,38540,52408,72567,73355
Fiji,"Taipei, Chinese",9209,9697,11488,18663,34184,26605,41712,80858,109609,78270,87475,58137,41709,51173,68162,41830,36794,52497,51102,32497
Fiji,Germany,6263,17356,12960,5748,9350,4695,3177,49901,7193,11622,11498,8436,9954,13317,9564,9710,9595,6103,14133,26948
Fiji,Netherlands,5351,4103,15207,3665,5486,2458,1627,7423,2734,2912,3273,3946,6098,7101,13819,9679,4113,10774,8403,18680
Fiji,Canada,3092,7633,3196,4573,2610,4474,4064,7409,8524,5815,5108,19540,9046,10045,23082,20669,3509,2670,6472,14208
Fiji,"Hong Kong, China",18859,8662,11454,8409,16766,9899,8573,13224,12509,14158,28052,16936,22116,19228,25225,15873,8458,17223,13425,13586
Fiji,France,12700,12046,10701,6776,7432,4567,6170,4373,7959,401397,61816,145199,9289,10794,8595,279025,6441,18906,4584,6957
Fiji,Italy,2922,7470,4208,4781,5637,9878,3970,2809,4176,5172,9358,8099,19074,7457,8064,6212,5304,11069,8785,6083
Fiji,United Kingdom,11625,8529,9441,9741,11918,9664,7913,7600,7249,12449,16063,13362,13499,18074,21690,16246,8878,8465,16111,5852
Fiji,Belgium,1399,1000,1009,3181,2034,874,1200,1825,3439,4064,3470,2282,2496,2845,4333,1768,2604,4472,5981,5477
Fiji,Türkiye,253,418,271,237,282,311,1056,1218,1585,1064,914,1064,833,1423,2303,1861,5761,4231,1574,2279
Fiji,Luxembourg,33,20,131,41,84,23,4,5,1,24,107,0,156,0,42,24,801,1096,1223,2069
