reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
"Korea, Dem. People's Rep.",China,573099,467539,627737
"Korea, Dem. People's Rep.",Thailand,106047,172242,204133
"Korea, Dem. People's Rep.",Russian Federation,61773,68661,110714
"Korea, Dem. People's Rep.",India,171217,178490,128337
"Korea, Dem. People's Rep.",Brazil,208258,99263,73514
"Korea, Dem. People's Rep.",Netherlands,10714,17235,13208
"Korea, Dem. People's Rep.",Japan,1066512,132342,91802
"Korea, Dem. People's Rep.",Germany,79791,139156,71383
"Korea, Dem. People's Rep.",Singapore,112253,83087,60014
"Korea, Dem. People's Rep.",Qatar,0,5992,0
"Korea, Dem. People's Rep.",Sweden,4112,4182,6134
"Korea, Dem. People's Rep.",United States of America,650,25012,7977
"Korea, Dem. People's Rep.",Canada,3071,13689,21460
"Korea, Dem. People's Rep.",Ecuador,1527,779,226
"Korea, Dem. People's Rep.",Malaysia,7078,4354,7169
"Korea, Dem. People's Rep.",Belgium,7134,9443,12433
"Korea, Dem. People's Rep.","Taipei, Chinese",16483,12844,14829
"Korea, Dem. People's Rep.",Denmark,11468,11689,12354
"Korea, Dem. People's Rep.","Hong Kong, China",42562,29169,12142
"Korea, Dem. People's Rep.",Italy,9618,14978,27742
"Korea, Dem. People's Rep.",Spain,31567,21280,11392
"Korea, Dem. People's Rep.",Honduras,3236,4240,6953
"Korea, Dem. People's Rep.",Australia,0,0,1132
"Korea, Dem. People's Rep.",Mexico,17163,19844,6918
"Korea, Dem. People's Rep.",France,6736,7352,4128
"Korea, Dem. People's Rep.",Switzerland,8281,13197,5905
"Korea, Dem. People's Rep.",Austria,15608,4310,1850
"Korea, Dem. People's Rep.",Namibia,777,208,1067
"Korea, Dem. People's Rep.",United Kingdom,40970,25031,14240
"Korea, Dem. People's Rep.",Ukraine,2677,3253,688
"Korea, Dem. People's Rep.",Bulgaria,374,120,1297
"Korea, Dem. People's Rep.",Indonesia,3510,1562,1998
"Korea, Dem. People's Rep.",Peru,10358,3659,1359
"Korea, Dem. People's Rep.",Czech Republic,376,992,284
"Korea, Dem. People's Rep.",Belarus,2890,1936,2382
"Korea, Dem. People's Rep.",Poland,1764,377,1362
"Korea, Dem. People's Rep.",Angola,,,
"Korea, Dem. People's Rep.",Gabon,1253,1411,571
"Korea, Dem. People's Rep.",Türkiye,1245,1603,1496
"Korea, Dem. People's Rep.",South Africa,1122,7696,6766
"Korea, Dem. People's Rep.",Pakistan,,,1415
"Korea, Dem. People's Rep.",Croatia,23,65,37
"Korea, Dem. People's Rep.",Romania,0,7,4669
"Korea, Dem. People's Rep.",Uruguay,214,148,19
"Korea, Dem. People's Rep.",Slovakia,481,50,12
"Korea, Dem. People's Rep.",Nicaragua,0,0,0
"Korea, Dem. People's Rep.",Kyrgyzstan,1,16,269
"Korea, Dem. People's Rep.",Greece,1450,7590,652
"Korea, Dem. People's Rep.",Slovenia,108,216,899
"Korea, Dem. People's Rep.",Colombia,29,0,700
"Korea, Dem. People's Rep.",Papua New Guinea,133,18,12730
"Korea, Dem. People's Rep.",Hungary,488,62,262
"Korea, Dem. People's Rep.","Bolivia, Plurinational State of",84,15,354
"Korea, Dem. People's Rep.",Benin,0,1362,17
"Korea, Dem. People's Rep.",Bangladesh,593,80,107
"Korea, Dem. People's Rep.",Georgia,0,43,22
"Korea, Dem. People's Rep.",Jordan,0,0,0
"Korea, Dem. People's Rep.","Macao, China",26,39,17
"Korea, Dem. People's Rep.",Bahrain,155,700,0
"Korea, Dem. People's Rep.",Mongolia,41,,107
"Korea, Dem. People's Rep.",Senegal,0,0,0
"Korea, Dem. People's Rep.",Cuba,3803,49,4034
"Korea, Dem. People's Rep.",Uganda,36,31,0
"Korea, Dem. People's Rep.",Luxembourg,26,3,0
"Korea, Dem. People's Rep.",Faroe Islands,88,0,0
"Korea, Dem. People's Rep.",Samoa,0,1,0
"Korea, Dem. People's Rep.",Cambodia,12,37,61
"Korea, Dem. People's Rep.",Zimbabwe,0,373,7
"Korea, Dem. People's Rep.",Jamaica,0,22,7
"Korea, Dem. People's Rep.",Philippines,0,426,361
"Korea, Dem. People's Rep.",Fiji,,35,47
"Korea, Dem. People's Rep.",Finland,1095,169,1285
"Korea, Dem. People's Rep.",Mauritania,51,80,20
