reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Guyana,United States of America,138411,176705,179418,187892,288545,260705,290703,363441,359571,318388,369961,368134,444444,377451,540902,671829,654544,1012353,1179954,1368042
Guyana,China,21184,27209,81504,65857,70978,59085,83470,132625,199506,160138,167286,160996,184229,189296,223073,272914,265470,390255,577270,798571
Guyana,Brazil,13562,18832,20192,18030,20785,18482,28294,35666,33557,30015,24511,21887,25823,33561,40304,46360,41054,111746,262159,327378
Guyana,United Kingdom,30024,33052,37338,49222,39818,39018,80249,50314,44387,41222,42845,36495,43939,40890,38330,59668,91725,98841,129433,173058
Guyana,Japan,16204,22116,28204,24719,27372,27922,42500,55153,54512,44232,44753,45353,42205,42360,50705,59966,56943,83401,97276,155038
Guyana,Netherlands,13807,15334,26029,15032,28611,16502,20895,26390,25414,26751,28816,30353,30224,33143,42303,44702,48544,63897,71752,97982
Guyana,Türkiye,1736,1508,2082,1853,3968,2980,5498,9265,14970,13882,12742,10845,10065,22895,24969,31823,30248,68508,84390,85653
Guyana,Canada,9075,13530,21470,25362,20419,25241,28483,38123,26775,18264,23609,20094,27736,22068,24235,29793,21967,30922,40871,43548
Guyana,Belgium,2369,2076,2674,4256,14780,9336,7332,15017,13055,9549,12184,6557,7291,5527,11906,12637,8787,12536,27582,37730
Guyana,Germany,5367,6738,4493,6252,16465,13414,6552,13099,14367,14483,6246,10337,7692,12782,11564,12300,14233,24284,28865,36390
Guyana,"Korea, Republic of",3417,3039,5875,5373,8769,40980,80192,60463,26998,27246,22895,16581,22878,17636,23448,13395,19894,25704,27331,33869
Guyana,Singapore,1300,1995,3912,5409,5566,5696,4001,3034,8866,2377,2269,1807,2127,2697,4776,16762,14571,30549,92364,32075
Guyana,Colombia,3784,4905,5762,7556,6318,10502,9963,10713,7197,7717,7792,12367,9508,10993,11642,11342,10466,18089,33950,27562
