reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Japan,China,44940524,48433840,59408698
Japan,United States of America,57449648,51447934,52003765
Japan,"Korea, Republic of",16502319,15140351,17276115
Japan,Australia,12255377,12064746,12820287
Japan,Indonesia,13010175,12045115,13603494
Japan,Germany,11403153,11628545,13400845
Japan,"Hong Kong, China",11246949,10813517,12088872
Japan,Thailand,9898256,9946776,11399102
Japan,"Taipei, Chinese",12759299,11999931,11899726
Japan,Malaysia,11711219,10467443,11221733
Japan,Singapore,9332728,8939660,9690096
Japan,"Iran, Islamic Republic of",5108189,5076421,7458859
Japan,Philippines,5057443,5295454,5768938
Japan,Qatar,5542626,2378267,6158402
Japan,United Kingdom,5404365,5499477,6237954
Japan,France,4849797,5244159,5970097
Japan,Canada,5388451,5328024,5853852
Japan,Italy,4177536,4216762,4872517
Japan,Switzerland,3279016,3554269,4262355
Japan,South Africa,2306464,1490186,3147713
Japan,Chile,2311928,1939925,2241346
Japan,Viet Nam,2509800,2436958,2908600
Japan,Russian Federation,2426637,1803313,2421423
Japan,Belgium,1968007,2093349,2497421
Japan,Ireland,2920693,2484575,2385411
Japan,Brazil,1984742,2096533,2310191
Japan,Netherlands,2259386,2233187,2473146
Japan,New Zealand,1716079,1654116,1817580
Japan,Sweden,2226531,1968168,1997642
Japan,Denmark,1604840,1443523,1653700
Japan,Brunei Darussalam,1613200,1439500,1697612
Japan,Oman,2213122,2085903,3667
Japan,India,1551244,1786977,1709802
Japan,Spain,1061182,974037,1108289
Japan,Austria,813666,861691,967498
Japan,Finland,760993,894551,1114774
Japan,Norway,1000508,1100125,966032
Japan,Israel,800385,649697,625817
Japan,Peru,383017,374296,391170
Japan,Mexico,1266154,1192401,1172404
Japan,Argentina,364148,408007,344024
Japan,Sudan (before 2012),79401,20570,215036
Japan,Hungary,172775,193504,303333
Japan,Colombia,164731,193491,201532
Japan,Czech Republic,124716,164806,162375
Japan,Saudi Arabia,238956,230391,319215
Japan,New Caledonia,94681,83119,156139
Japan,"Venezuela, Bolivarian Republic of",139515,69336,134876
Japan,Türkiye,124065,129980,156288
Japan,Poland,62146,67112,88523
Japan,Sri Lanka,185757,140219,158526
Japan,Pakistan,,,139142
Japan,Yemen,,,
Japan,Bangladesh,90020,89182,114918
Japan,Algeria,75142,37348,91793
Japan,Portugal,97433,89027,106816
Japan,Papua New Guinea,80896,59006,96104
Japan,Ukraine,66192,82011,87856
Japan,Malta,58045,96195,98404
Japan,Mauritania,31077,31245,37826
Japan,Slovakia,11210,145728,80667
Japan,Iceland,70237,73833,77117
Japan,Syrian Arab Republic,30917,40759,73590
Japan,Ecuador,122199,98792,86118
Japan,Morocco,212251,279967,172739
Japan,Bahrain,59875,67849,61993
Japan,"Bolivia, Plurinational State of",2812,5864,18579
Japan,Greece,63338,51242,81892
Japan,"Tanzania, United Republic of",68552,97342,89732
Japan,Ethiopia,38789,37513,43673
Japan,Egypt,67326,70870,97960
Japan,Croatia,36086,46114,73772
Japan,French Polynesia,45345,51810,45392
Japan,Romania,17721,11531,15758
Japan,Dominican Republic,9520,31033,22918
Japan,Luxembourg,46833,41787,48075
Japan,Latvia,12346,18193,25958
Japan,Costa Rica,40168,32102,58337
Japan,Zimbabwe,342,64548,65378
Japan,Ghana,33552,,58350
Japan,Jamaica,27845,28649,25192
Japan,Niger,26678,26798,31096
Japan,Kazakhstan,15474,22998,10437
Japan,Cuba,28884,26752,15975
Japan,Fiji,,44973,22750
Japan,Cambodia,13328,18893,21690
Japan,Guatemala,42293,29378,20499
Japan,Faroe Islands,12920,21731,24170
Japan,Timor-Leste,,,
Japan,Cyprus,3495,1324,2500
Japan,"Macao, China",10645,10123,26733
Japan,Tunisia,10950,8124,13773
Japan,Kenya,16829,8957,18183
Japan,Slovenia,12163,15286,18332
Japan,Mongolia,15790,,8509
Japan,Estonia,37767,27204,20663
